dim,bits,var,dp_mse,lloyd_mse,ratio,k_dp,k_lloyd
465,2,0.0003561700868885964,4.309430732973851e-05,4.30943509854842e-05,1.0000010130281327,4,4
465,3,0.0003561700868885964,1.2755665920849424e-05,1.2758590855810326e-05,1.0002293047637851,8,8
465,4,0.0003561700868885964,3.517222921800567e-06,3.5407274481258355e-06,1.0066826945143517,16,16
465,5,0.0003561700868885964,9.308265020990802e-07,9.576490356266731e-07,1.0288158249331172,32,32
465,6,0.0003561700868885964,2.379332215696195e-07,2.456047809573647e-07,1.0322424894562297,64,64
465,7,0.0003561700868885964,5.8124619783939124e-08,6.185602785535593e-08,1.0641966878284486,128,128
465,8,0.0003561700868885964,1.4158509920036977e-08,1.545847716499793e-08,1.0918152582653669,256,256
466,1,0.00035536132054403424,0.00013023246719967574,0.00013023246719967574,1.0,2,2
466,2,0.00035536132054403424,4.2294228478567675e-05,4.229424666846171e-05,1.0000004300798169,4,4
466,3,0.00035536132054403424,1.2581903320096899e-05,1.258632073586341e-05,1.00035109280799,8,8
466,4,0.00035536132054403424,3.4482691262383014e-06,3.484681883492158e-06,1.0105597202308796,16,16
466,5,0.00035536132054403424,9.060477168532088e-07,9.260196520699537e-07,1.0220429176579235,32,32
466,6,0.00035536132054403424,2.3170673557615373e-07,2.3970940787876316e-07,1.034537935561995,64,64
466,7,0.00035536132054403424,5.648788814482941e-08,5.994860430291737e-08,1.0612647466872018,128,128
466,8,0.00035536132054403424,1.373267899396069e-08,1.4739724996104542e-08,1.0733320863748965,256,256
467,1,0.00035421032225713134,0.00012967403745278716,0.0001296740520047024,1.0000001122191884,2,2
467,2,0.00035421032225713134,4.235495725879446e-05,4.235496817273088e-05,1.0000002576778995,4,4
467,3,0.00035421032225713134,1.2524114026746247e-05,1.2524217709142249e-05,1.0000082786212088,8,8
467,4,0.00035421032225713134,3.467745727903093e-06,3.4822871839423897e-06,1.0041933455276981,16,16
467,5,0.00035421032225713134,9.054915039996558e-07,9.448683044865902e-07,1.043486659248599,32,32
467,6,0.00035421032225713134,2.3157024031661422e-07,2.409648800494324e-07,1.0405692878323802,64,64
467,7,0.00035421032225713134,5.6876142906503446e-08,6.0327174367103e-08,1.0606762569373345,128,128
467,8,0.00035421032225713134,1.3949411403757495e-08,1.5095045213797675e-08,1.0821277526972635,256,256
468,1,0.0003527990775182843,0.00012946066271979362,0.00012946066271979362,1.0,2,2
468,2,0.0003527990775182843,4.2376261262688786e-05,4.2376286728540435e-05,1.000000600946164,4,4
468,3,0.0003527990775182843,1.2716911442112178e-05,1.2724398402497172e-05,1.0005887404672964,8,8
468,4,0.0003527990775182843,3.5110049338982208e-06,3.554202976374654e-06,1.0123036120112971,16,16
468,5,0.0003527990775182843,9.096734174818266e-07,9.375937111144594e-07,1.0306926563930188,32,32
468,6,0.0003527990775182843,2.33798047588607e-07,2.44600869336864e-07,1.0462057825532645,64,64
468,7,0.0003527990775182843,5.8300347660633633e-08,6.181141998240491e-08,1.0602238659400325,128,128
468,8,0.0003527990775182843,1.3998623593636239e-08,1.5248259543909626e-08,1.089268487141941,256,256
469,1,0.00035171277704648674,0.00012935532140545547,0.00012935532140545547,1.0,2,2
469,2,0.00035171277704648674,4.217728564981371e-05,4.217728564981371e-05,1.0,4,4
469,3,0.00035171277704648674,1.2351953955658246e-05,1.2354295904515311e-05,1.0001896014885963,8,8
469,4,0.00035171277704648674,3.405448069315753e-06,3.4065606087096967e-06,1.000326693983082,16,16
469,5,0.00035171277704648674,8.918001981328416e-07,9.06008438050776e-07,1.0159320887657146,32,32
469,6,0.00035171277704648674,2.2441072644596716e-07,2.30908653975348e-07,1.0289555122087508,64,64
469,7,0.00035171277704648674,5.5910561513883295e-08,5.96676272834884e-08,1.0671977828137567,128,128
469,8,0.00035171277704648674,1.353008993731919e-08,1.4594909281129276e-08,1.0787000935502329,256,256
470,1,0.00034954232978634536,0.000129078674945049,0.00012907866039313376,0.9999998872632119,2,2
470,2,0.00034954232978634536,4.234534935676493e-05,4.234534571878612e-05,0.9999999140878784,4,4
470,3,0.00034954232978634536,1.2579818758240435e-05,1.2586453522089869e-05,1.0005274133099165,8,8
470,4,0.00034954232978634536,3.4767328997986624e-06,3.503186007947079e-06,1.0076086109893425,16,16
470,5,0.00034954232978634536,9.18678495054337e-07,9.366572726321465e-07,1.019570260623926,32,32
470,6,0.00034954232978634536,2.3173478780336154e-07,2.384255139986635e-07,1.028872342641017,64,64
470,7,0.00034954232978634536,5.775620692816119e-08,6.195234902861557e-08,1.0726526606166098,128,128
470,8,0.00034954232978634536,1.4043683549402886e-08,1.529681625811463e-08,1.0892310556773424,256,256
471,1,0.0003486995119601488,0.0001287522609345615,0.0001287522609345615,1.0,2,2
471,2,0.0003486995119601488,4.233525032759644e-05,4.2335246689617634e-05,0.9999999140673841,4,4
471,3,0.0003486995119601488,1.271485598408617e-05,1.2725994565698784e-05,1.0008760289244765,8,8
471,4,0.0003486995119601488,3.513272986310767e-06,3.532099754011142e-06,1.005358754578347,16,16
471,5,0.0003486995119601488,9.292585900766426e-07,9.516372188045352e-07,1.0240822403654584,32,32
471,6,0.0003486995119601488,2.3637531398890133e-07,2.449769738177565e-07,1.0363898398851374,64,64
471,7,0.0003486995119601488,5.726849394704914e-08,6.051931222827989e-08,1.0567645149571505,128,128
471,8,0.0003486995119601488,1.3878326043936795e-08,1.4770912493133892e-08,1.0643151376017033,256,256
472,1,0.0003483237815089524,0.00012820359552279115,0.00012820359552279115,1.0,2,2
472,2,0.0003483237815089524,4.1878258343786e-05,4.18783092754893e-05,1.000001216184849,4,4
472,3,0.0003483237815089524,1.2379336112644523e-05,1.238467939401744e-05,1.0004316290731825,8,8
472,4,0.0003483237815089524,3.3755673030100297e-06,3.3973121844610432e-06,1.0064418450290187,16,16
472,5,0.0003483237815089524,8.889144851309538e-07,9.040605846166727e-07,1.017038871273976,32,32
472,6,0.0003483237815089524,2.2742618455140473e-07,2.3400392024086614e-07,1.0289225082082607,64,64
472,7,0.0003483237815089524,5.6296752148909945e-08,5.935874369811245e-08,1.0543901989426185,128,128
472,8,0.0003483237815089524,1.3638302931440194e-08,1.4803153369769007e-08,1.085410218865538,256,256
473,1,0.00034728876198641956,0.000128046129248105,0.000128046129248105,1.0,2,2
473,2,0.00034728876198641956,4.167385850450955e-05,4.1673854866530746e-05,0.9999999127035764,4,4
473,3,0.00034728876198641956,1.236780735780485e-05,1.2372751371003687e-05,1.0003997485613905,8,8
473,4,0.00034728876198641956,3.458436822256772e-06,3.490865537969512e-06,1.0093766974443612,16,16
473,5,0.00034728876198641956,9.169709187517583e-07,9.389379442836798e-07,1.0239560765589213,32,32
473,6,0.00034728876198641956,2.3107507729491772e-07,2.405202792488126e-07,1.0408750353541594,64,64
473,7,0.00034728876198641956,5.652509926790117e-08,6.105079108920108e-08,1.0800651724617123,128,128
473,8,0.00034728876198641956,1.378679126418092e-08,1.4608595222398435e-08,1.0596080656093358,256,256
474,1,0.0003465721383690834,0.00012799548858311027,0.00012799548858311027,1.0,2,2
474,2,0.0003465721383690834,4.201631236355752e-05,4.2016316001536325e-05,1.0000000865849143,4,4
474,3,0.0003465721383690834,1.2414947377692442e-05,1.2417323887348175e-05,1.0001914232564533,8,8
474,4,0.0003465721383690834,3.4292838790861424e-06,3.4589891129144235e-06,1.0086622265393197,16,16
474,5,0.0003465721383690834,9.062060257747362e-07,9.366050903736323e-07,1.0335454231535341,32,32
474,6,0.0003465721383690834,2.3066979792929487e-07,2.3981155550245603e-07,1.0396313590041957,64,64
474,7,0.0003465721383690834,5.6359667155447823e-08,5.990270324218727e-08,1.0628647446935282,128,128
474,8,0.0003465721383690834,1.372521207798627e-08,1.4752993493516442e-08,1.0748827347577834,256,256
475,1,0.00034562713699415326,0.0001270448847208172,0.00012704487016890198,0.999999885458472,2,2
475,2,0.00034562713699415326,4.1623956349212676e-05,4.162394907325506e-05,0.9999998251978367,4,4
475,3,0.00034562713699415326,1.24450380099006e-05,1.2446763321349863e-05,1.0001386344861214,8,8
475,4,0.00034562713699415326,3.4473628147679847e-06,3.4634915664355503e-06,1.0046785767945492,16,16
475,5,0.00034562713699415326,9.121025073000055e-07,9.380455026075651e-07,1.028443069830337,32,32
475,6,0.00034562713699415326,2.2826520762464497e-07,2.354496615453172e-07,1.031474152348641,64,64
475,7,0.00034562713699415326,5.660873725332749e-08,5.98627138970187e-08,1.0574818800343393,128,128
475,8,0.00034562713699415326,1.3856056746419654e-08,1.5028323474552963e-08,1.084603199134286,256,256
476,1,0.00034510018303990364,0.0001269490021513775,0.00012694898759946227,0.9999998853719605,2,2
476,2,0.00034510018303990364,4.117152639082633e-05,4.117153730476275e-05,1.0000002650845712,4,4
476,3,0.00034510018303990364,1.2205960956634954e-05,1.2213319678266998e-05,1.0006028793356123,8,8
476,4,0.00034510018303990364,3.3494191029603826e-06,3.3769886158552254e-06,1.0082311326374402,16,16
476,5,0.00034510018303990364,8.78144987837004e-07,8.91904164745938e-07,1.0156684569171486,32,32
476,6,0.00034510018303990364,2.1997733767875616e-07,2.268203189714768e-07,1.0311076648391564,64,64
476,7,0.00034510018303990364,5.4217750289353717e-08,5.8119411505686e-08,1.0719628017671257,128,128
476,8,0.00034510018303990364,1.3397702502970787e-08,1.4673434023393384e-08,1.0952201707822455,256,256
477,1,0.0003443127206992358,0.0001270880165975541,0.0001270880165975541,1.0,2,2
477,2,0.0003443127206992358,4.166756843915209e-05,4.16675720771309e-05,1.0000000873096018,4,4
477,3,0.0003443127206992358,1.2307198630878702e-05,1.2311704267631285e-05,1.0003660976707793,8,8
477,4,0.0003443127206992358,3.4090264762198785e-06,3.4278152725164546e-06,1.0055114844157533,16,16
477,5,0.0003443127206992358,8.912689963835874e-07,9.105971230383147e-07,1.021686075397162,32,32
477,6,0.0003443127206992358,2.2773016894461762e-07,2.3885630184850015e-07,1.0488566488816347,64,64
477,7,0.0003443127206992358,5.621670595701289e-08,5.942679237591619e-08,1.057102001340277,128,128
477,8,0.0003443127206992358,1.3734820392130587e-08,1.5068948755470046e-08,1.0971347513291003,256,256
478,1,0.00034347918699495494,0.0001259849959751591,0.0001259849959751591,1.0,2,2
478,2,0.00034347918699495494,4.115167394047603e-05,4.115167394047603e-05,1.0,4,4
478,3,0.00034347918699495494,1.2032001905026846e-05,1.2033469829475507e-05,1.0001220016802066,8,8
478,4,0.00034347918699495494,3.3342637379973894e-06,3.3445221561123617e-06,1.0030766666709856,16,16
478,5,0.00034347918699495494,8.682936822879128e-07,8.785243039710622e-07,1.0117824439954373,32,32
478,6,0.00034347918699495494,2.2017587752998224e-07,2.274802710644508e-07,1.0331752670474714,64,64
478,7,0.00034347918699495494,5.505404132577496e-08,5.910913714046728e-08,1.0736566420382625,128,128
478,8,0.00034347918699495494,1.3344950922089538e-08,1.45699559084278e-08,1.0917953908927867,256,256
479,1,0.0003409530909266323,0.00012566307850647718,0.00012566307850647718,1.0,2,2
479,2,0.0003409530909266323,4.1253602830693126e-05,4.1253730159951374e-05,1.0000030865003178,4,4
479,3,0.0003409530909266323,1.2201279787404928e-05,1.2202008292661048e-05,1.0000597072822535,8,8
479,4,0.0003409530909266323,3.349541884745122e-06,3.3618457564443815e-06,1.0036732998489422,16,16
479,5,0.0003409530909266323,8.759672596170276e-07,8.881073654265492e-07,1.013859086257207,32,32
479,6,0.0003409530909266323,2.2462420190549892e-07,2.3644560087632271e-07,1.0526274500723531,64,64
479,7,0.0003409530909266323,5.503641631321443e-08,5.969918959181086e-08,1.0847216005500868,128,128
479,8,0.0003409530909266323,1.3279684019096294e-08,1.4310598039912747e-08,1.0776309149625842,256,256
480,1,0.0003401779104024172,0.00012462085578590631,0.0001246208412339911,0.9999998832304984,2,2
480,2,0.0003401779104024172,4.084317697561346e-05,4.084317333763465e-05,0.9999999109281139,4,4
480,3,0.0003401779104024172,1.2165630323579535e-05,1.216726468555862e-05,1.0001343425647184,8,8
480,4,0.0003401779104024172,3.365334805494058e-06,3.3870326205942547e-06,1.0064474461990451,16,16
480,5,0.0003401779104024172,8.887454328032618e-07,9.286025033361511e-07,1.0448464420314072,32,32
480,6,0.0003401779104024172,2.279778641423036e-07,2.3543006477666495e-07,1.032688264110193,64,64
480,7,0.0003401779104024172,5.602781172342475e-08,6.031598331901478e-08,1.0765364818593688,128,128
480,8,0.0003401779104024172,1.3508007157270185e-08,1.4520618485391878e-08,1.0749637838011281,256,256
481,1,0.00033968620118685067,0.00012540683383122087,0.00012540683383122087,1.0,2,2
481,2,0.00033968620118685067,4.128318323637359e-05,4.1283186874352396e-05,1.0000000881225362,4,4
481,3,0.00033968620118685067,1.2327239346632268e-05,1.2334712664596736e-05,1.000606244249367,8,8
481,4,0.00033968620118685067,3.393681026864215e-06,3.402170705157914e-06,1.002501613506542,16,16
481,5,0.00033968620118685067,8.872790999703284e-07,9.07089827251184e-07,1.0223275035797847,32,32
481,6,0.00033968620118685067,2.2556690737474128e-07,2.339343296853258e-07,1.0370950792736784,64,64
481,7,0.00033968620118685067,5.5054979242186164e-08,5.922812107428399e-08,1.0757995351108975,128,128
481,8,0.00033968620118685067,1.3361186823601656e-08,1.4634482070619015e-08,1.0952980647473747,256,256
482,1,0.00033960011205635965,0.00012547976803034544,0.00012547976803034544,1.0,2,2
482,2,0.00033960011205635965,4.109651854378171e-05,4.109651854378171e-05,1.0,4,4
482,3,0.00033960011205635965,1.202901876240503e-05,1.202923431264935e-05,1.0000179191876393,8,8
482,4,0.00033960011205635965,3.3249227726628305e-06,3.359208676556591e-06,1.0103117895476117,16,16
482,5,0.00033960011205635965,8.68841652845731e-07,8.893059657566482e-07,1.0235535587455897,32,32
482,6,0.00033960011205635965,2.2006831557064288e-07,2.264105773974734e-07,1.028819513660496,64,64
482,7,0.00033960011205635965,5.483477849566043e-08,5.8042893158472e-08,1.0585051084516637,128,128
482,8,0.00033960011205635965,1.3274020105313866e-08,1.4745782372926897e-08,1.1108753984050284,256,256
483,1,0.00033868965692818165,0.00012527777289506048,0.00012527777289506048,1.0,2,2
483,2,0.00033868965692818165,4.119031291338615e-05,4.1190309275407344e-05,0.9999999116787771,4,4
483,3,0.00033868965692818165,1.2442074876162224e-05,1.2450043868739158e-05,1.0006404874312564,8,8
483,4,0.00033868965692818165,3.4719892028078903e-06,3.507888095555245e-06,1.0103395749958906,16,16
483,5,0.00033868965692818165,9.007518997350417e-07,9.304354193773179e-07,1.032954157133621,32,32
483,6,0.00033868965692818165,2.3213762290197337e-07,2.4475912141497247e-07,1.0543707579806176,64,64
483,7,0.00033868965692818165,5.719899576206444e-08,6.142296626876487e-08,1.0738469347306592,128,128
483,8,0.00033868965692818165,1.3868510784220689e-08,1.517254233363019e-08,1.0940282319925223,256,256
484,1,0.0003382151771802455,0.00012487827916629612,0.00012487827916629612,1.0,2,2
484,2,0.0003382151771802455,4.059695856994949e-05,4.059695129399188e-05,0.9999998207757953,4,4
484,3,0.0003382151771802455,1.2062148925906513e-05,1.2064585462212563e-05,1.0002019985262176,8,8
484,4,0.0003382151771802455,3.306584176243632e-06,3.3352646369166905e-06,1.0086737427944872,16,16
484,5,0.0003382151771802455,8.784430747255101e-07,8.911634949981817e-07,1.0144806426718618,32,32
484,6,0.0003382151771802455,2.2129000853965408e-07,2.2891309470196575e-07,1.0344483974338392,64,64
484,7,0.0003382151771802455,5.4202086374743885e-08,5.865202368227074e-08,1.082099004026538,128,128
484,8,0.0003382151771802455,1.3185203151522273e-08,1.4059854613890366e-08,1.0663358351264471,256,256
485,1,0.0003360742412041873,0.00012368265015538782,0.00012368265015538782,1.0,2,2
485,2,0.0003360742412041873,4.032554352306761e-05,4.032561992062256e-05,1.0000018945201545,4,4
485,3,0.0003360742412041873,1.194244123325916e-05,1.1945969163207337e-05,1.0002954111206637,8,8
485,4,0.0003360742412041873,3.3032438295776956e-06,3.3454034564783797e-06,1.01276309866174,16,16
485,5,0.0003360742412041873,8.777745392762881e-07,8.951619179242698e-07,1.019808479136701,32,32
485,6,0.0003360742412041873,2.2049027847970137e-07,2.2932104570827505e-07,1.0400505967404212,64,64
485,7,0.0003360742412041873,5.483419229790343e-08,5.806571934385829e-08,1.0589327007571956,128,128
485,8,0.0003360742412041873,1.3192502201775369e-08,1.4266271719520773e-08,1.081392407696616,256,256
486,1,0.0003351665800437331,0.00012297801731619984,0.00012297801731619984,1.0,2,2
486,2,0.0003351665800437331,4.0208364225691184e-05,4.020836058771238e-05,0.9999999095218401,4,4
486,3,0.0003351665800437331,1.1903091944986954e-05,1.1904872735613026e-05,1.0001496073990104,8,8
486,4,0.0003351665800437331,3.2969462608889444e-06,3.3093745059886714e-06,1.0037696231956101,16,16
486,5,0.0003351665800437331,8.703135563337128e-07,8.885042461770354e-07,1.0209013058695222,32,32
486,6,0.0003351665800437331,2.2075012395816884e-07,2.329411188384256e-07,1.0552253138601495,64,64
486,7,0.0003351665800437331,5.474499786828346e-08,5.8975082595225103e-08,1.0772688810239655,128,128
486,8,0.0003351665800437331,1.3202398285727668e-08,1.438448915536128e-08,1.0895360709509498,256,256
487,1,0.0003346226585563272,0.0001231905771419406,0.00012319059169385582,1.0000001181252298,2,2
487,2,0.0003346226585563272,3.983755232184194e-05,3.983755232184194e-05,1.0,4,4
487,3,0.0003346226585563272,1.1750730664061848e-05,1.1753587386920117e-05,1.0002431102320306,8,8
487,4,0.0003346226585563272,3.261515303165652e-06,3.2835350793902762e-06,1.0067513944218665,16,16
487,5,0.0003346226585563272,8.500013564116671e-07,8.765783263697813e-07,1.0312669735849722,32,32
487,6,0.0003346226585563272,2.1372163416799594e-07,2.2084918782638852e-07,1.0333497059674828,64,64
487,7,0.0003346226585563272,5.363639132838216e-08,5.687123660891302e-08,1.0603106435838667,128,128
487,8,0.0003346226585563272,1.3076056681882164e-08,1.3913092899997537e-08,1.0640128930670014,256,256
488,1,0.00033425414585508406,0.00012318803055677563,0.00012318803055677563,1.0,2,2
488,2,0.00033425414585508406,4.03699632443022e-05,4.0370003262069076e-05,1.000000991275782,4,4
488,3,0.00033425414585508406,1.2091703865735326e-05,1.2093636541976593e-05,1.000159834896945,8,8
488,4,0.00033425414585508406,3.3461651582911145e-06,3.3662865916994633e-06,1.0060132816093945,16,16
488,5,0.00033425414585508406,8.862525646691211e-07,9.147812534138211e-07,1.0321902467558457,32,32
488,6,0.00033425414585508406,2.2694392498578964e-07,2.36707151657356e-07,1.0430204363134097,64,64
488,7,0.00033425414585508406,5.543265046981105e-08,5.805973302130951e-08,1.0473923315813518,128,128
488,8,0.00033425414585508406,1.3510135232763787e-08,1.4664445657786018e-08,1.085440330917109,256,256
489,1,0.0003335792862344533,0.00012263179814908653,0.00012263179814908653,1.0,2,2
489,2,0.0003335792862344533,3.9851958717918023e-05,3.9851969631854445e-05,1.0000002738619824,4,4
489,3,0.0003335792862344533,1.1794685633503832e-05,1.1795385944424197e-05,1.000059375123859,8,8
489,4,0.0003335792862344533,3.264741508246516e-06,3.279142674728064e-06,1.0044111199754013,16,16
489,5,0.0003335792862344533,8.659152399559389e-07,8.799867146080942e-07,1.0162504065096156,32,32
489,6,0.0003335792862344533,2.2079755979120819e-07,2.2706640834257996e-07,1.0283918380135169,64,64
489,7,0.0003335792862344533,5.451116535937217e-08,5.7457757662859876e-08,1.0540548396656337,128,128
489,8,0.0003335792862344533,1.3036155266377136e-08,1.4456900565562592e-08,1.1089849936698624,256,256
490,1,0.00033190540852956474,0.00012188385881017894,0.00012188385881017894,1.0,2,2
490,2,0.00033190540852956474,3.960567119065672e-05,3.96057112084236e-05,1.0000010104049666,4,4
490,3,0.00033190540852956474,1.1696896763169207e-05,1.1698752132360823e-05,1.0001586206349584,8,8
490,4,0.00033190540852956474,3.2253960853267927e-06,3.2433922569907736e-06,1.005579523006756,16,16
490,5,0.00033190540852956474,8.455130000584177e-07,8.791133723207167e-07,1.0397396282020235,32,32
490,6,0.00033190540852956474,2.1372619585235952e-07,2.2287437673185195e-07,1.0428032738008959,64,64
490,7,0.00033190540852956474,5.33242072719986e-08,5.7060251634766246e-08,1.0700628205068414,128,128
490,8,0.00033190540852956474,1.2988917497125385e-08,1.4299968320585776e-08,1.1009361114003953,256,256
491,1,0.0003307448932901025,0.00012109469389542937,0.00012109469389542937,1.0,2,2
491,2,0.0003307448932901025,3.970049510826357e-05,3.970049510826357e-05,1.0,4,4
491,3,0.0003307448932901025,1.1836292287625838e-05,1.1838141290354542e-05,1.0001562146898515,8,8
491,4,0.0003307448932901025,3.261711299273884e-06,3.2897064556891564e-06,1.008582965764476,16,16
491,5,0.0003307448932901025,8.495865131408209e-07,8.633011816527869e-07,1.016142756858586,32,32
491,6,0.0003307448932901025,2.1640117608967557e-07,2.2348066863742133e-07,1.0327146676172039,64,64
491,7,0.0003307448932901025,5.3822642342993277e-08,5.679812176140331e-08,1.0552830423940973,128,128
491,8,0.0003307448932901025,1.3109310081915737e-08,1.4431573269746423e-08,1.1008644375309076,256,256
492,1,0.00032973798806779087,0.00012126148794777691,0.00012126148794777691,1.0,2,2
492,2,0.00032973798806779087,3.9585138438269496e-05,3.958513480029069e-05,0.999999908097358,4,4
492,3,0.00032973798806779087,1.170885661849752e-05,1.1713977983163204e-05,1.0004373923801912,8,8
492,4,0.00032973798806779087,3.2177292723645223e-06,3.2635095976729644e-06,1.014227525510498,16,16
492,5,0.00032973798806779087,8.481629834022897e-07,8.667537372275547e-07,1.021918846010811,32,32
492,6,0.00032973798806779087,2.1773070102426573e-07,2.2362550566867867e-07,1.0270738330271392,64,64
492,7,0.00032973798806779087,5.315461848454106e-08,5.7121827268247216e-08,1.074635260242907,128,128
492,8,0.00032973798806779087,1.2967736218172377e-08,1.4204009524121375e-08,1.0953345506994925,256,256
493,1,0.0003293383924756199,0.0001209086476592347,0.0001209086476592347,1.0,2,2
493,2,0.0003293383924756199,3.972799822804518e-05,3.972799459006637e-05,0.999999908427835,4,4
493,3,0.0003293383924756199,1.1743531104002614e-05,1.174484259536257e-05,1.0001116777695176,8,8
493,4,0.0003293383924756199,3.2194775485550053e-06,3.2627565360598965e-06,1.0134428604803645,16,16
493,5,0.0003293383924756199,8.443224714937969e-07,8.636265533823462e-07,1.0228633994004637,32,32
493,6,0.0003293383924756199,2.1630103219649754e-07,2.2858672821257642e-07,1.0567990632837942,64,64
493,7,0.0003293383924756199,5.354339904783956e-08,5.8435464467265774e-08,1.091366358998899,128,128
493,8,0.0003293383924756199,1.2928432546743807e-08,1.4166237072288368e-08,1.0957428149985837,256,256
494,1,0.0003284052072558552,0.00012102864275220782,0.0001210286354762502,0.9999999398823498,2,2
494,2,0.0003284052072558552,3.9601251046406105e-05,3.96012474084273e-05,0.9999999081347505,4,4
494,3,0.0003284052072558552,1.1791984434239566e-05,1.1796575563494116e-05,1.0003893432254896,8,8
494,4,0.0003284052072558552,3.2796770028653555e-06,3.293781901447801e-06,1.0043006974681112,16,16
494,5,0.0003284052072558552,8.686116643730202e-07,8.982240160548827e-07,1.0340915887921414,32,32
494,6,0.0003284052072558552,2.176541187282055e-07,2.2251884956858703e-07,1.0223507410234507,64,64
494,7,0.0003284052072558552,5.421913940040213e-08,5.847373429901381e-08,1.0784703509805271,128,128
494,8,0.0003284052072558552,1.3195260883946958e-08,1.4285719274198527e-08,1.082640153903906,256,256
495,1,0.0003277948999311775,0.00012005331518594176,0.00012005331518594176,1.0,2,2
495,2,0.0003277948999311775,3.910153100150637e-05,3.910153100150637e-05,1.0,4,4
495,3,0.0003277948999311775,1.1482913578220177e-05,1.1485702088975813e-05,1.000242840001942,8,8
495,4,0.0003277948999311775,3.1677491278969683e-06,3.177453663738561e-06,1.0030635430552657,16,16
495,5,0.0003277948999311775,8.249746201727248e-07,8.357576462003635e-07,1.0130707366796097,32,32
495,6,0.0003277948999311775,2.0896428054584248e-07,2.1423645080176357e-07,1.02523000697607,64,64
495,7,0.0003277948999311775,5.1879894158446405e-08,5.582835171935585e-08,1.0761076641531007,128,128
495,8,0.0003277948999311775,1.2629735479663395e-08,1.3743982840708213e-08,1.0882241249501223,256,256
496,1,0.0003273425390943885,0.00012039852299494669,0.00012039850844303146,0.999999879135434,2,2
496,2,0.0003273425390943885,3.936626308131963e-05,3.936631401302293e-05,1.000001293790655,4,4
496,3,0.0003273425390943885,1.1635292139544617e-05,1.1638724572549108e-05,1.0002950018756147,8,8
496,4,0.0003273425390943885,3.2077577998279594e-06,3.22673099617532e-06,1.0059147845726937,16,16
496,5,0.0003273425390943885,8.375275797334325e-07,8.690524282428669e-07,1.0376403706245327,32,32
496,6,0.0003273425390943885,2.1326141563804413e-07,2.22604924715597e-07,1.0438124686061874,64,64
496,7,0.0003273425390943885,5.283326132143884e-08,5.708698580519922e-08,1.0805122450775964,128,128
496,8,0.0003273425390943885,1.2840451368845152e-08,1.3858470815364399e-08,1.0792822165885283,256,256
497,1,0.0003267575229983777,0.00012049198267050087,0.00012049197539454326,0.9999999396145913,2,2
497,2,0.0003267575229983777,3.903677861671895e-05,3.903689867001958e-05,1.00000307538954,4,4
497,3,0.0003267575229983777,1.1630213521129917e-05,1.1642292520264164e-05,1.001038587908322,8,8
497,4,0.0003267575229983777,3.2097734674607636e-06,3.2366131108574336e-06,1.0083618497282623,16,16
497,5,0.0003267575229983777,8.439885732514085e-07,8.626080330031982e-07,1.022061269953051,32,32
497,6,0.0003267575229983777,2.1570960484496027e-07,2.2430498347603134e-07,1.0398469907598642,64,64
497,7,0.0003267575229983777,5.323182605820875e-08,5.824485427297077e-08,1.0941735158452068,128,128
497,8,0.0003267575229983777,1.2895798207068765e-08,1.41067264536332e-08,1.0939009921774885,256,256
498,1,0.00032579281833022833,0.00012029508070554584,0.00012029508798150346,1.000000060484249,2,2
498,2,0.00032579281833022833,3.9157832361524925e-05,3.915783599950373e-05,1.0000000929055208,4,4
498,3,0.00032579281833022833,1.1511415323184337e-05,1.1512614946695976e-05,1.0001042116436563,8,8
498,4,0.00032579281833022833,3.1877025321591645e-06,3.2167556582862744e-06,1.009114127128867,16,16
498,5,0.00032579281833022833,8.328213425556896e-07,8.468076657663914e-07,1.0167939058427367,32,32
498,6,0.00032579281833022833,2.1226198043677869e-07,2.1881929512801435e-07,1.0308925539926765,64,64
498,7,0.00032579281833022833,5.2269818695549475e-08,5.65987647860311e-08,1.0828192291175904,128,128
498,8,0.00032579281833022833,1.283390815842722e-08,1.4142690574203698e-08,1.1019784776094943,256,256
499,1,0.00032381212804466486,0.00011830367293441668,0.00011830367293441668,1.0,2,2
499,2,0.00032381212804466486,3.8350714021362364e-05,3.8350739487214014e-05,1.0000006640254895,4,4
499,3,0.00032381212804466486,1.1390272447897587e-05,1.1409297258069273e-05,1.0016702682274468,8,8
499,4,0.00032381212804466486,3.1361973924504127e-06,3.164426971125067e-06,1.0090012123416114,16,16
499,5,0.00032381212804466486,8.241156024269003e-07,8.397049100494769e-07,1.0189164087861804,32,32
499,6,0.00032381212804466486,2.091091033662451e-07,2.164120473935327e-07,1.034924084651144,64,64
499,7,0.00032381212804466486,5.20227949607488e-08,5.559780191788377e-08,1.068720009369591,128,128
499,8,0.00032381212804466486,1.2642097146908782e-08,1.3638269180660245e-08,1.0787980049651054,256,256
500,1,0.0003226974222343415,0.00011895275383722037,0.00011895275383722037,1.0,2,2
500,2,0.0003226974222343415,3.8873178709764034e-05,3.8873178709764034e-05,1.0,4,4
500,3,0.0003226974222343415,1.1487713891256135e-05,1.1489994903968181e-05,1.0001985610656428,8,8
500,4,0.0003226974222343415,3.1746290005685296e-06,3.211482408005395e-06,1.011608728903524,16,16
500,5,0.0003226974222343415,8.399304647355166e-07,8.618060860499099e-07,1.0260445622975252,32,32
500,6,0.0003226974222343415,2.111608807808807e-07,2.186243364121765e-07,1.0353448782923034,64,64
